subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"364.729,26",03.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"160.334,30",03.09.2025
ÖBB-Produktion,8545,Bestellung 4300985866,Siemens Mobility Austria GmbH,71356300 Technische Unterstützung,0,"54.000,00",10.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"94.708,57",10.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"349.999,80",10.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"162.231,30",17.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"274.078,11",17.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"356.683,74",24.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"431.949,50",24.09.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"190.834,43",01.10.2025
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"255.815,10",01.10.2025
ÖBB-Produktion,8545,"Tausch von 13 Tankautomaten, ÖBB-Produktion Standorte",KSW Elektro- u. Industrieanlagenbau  Zentrale,44611000 Tanks,1,"278.642,54",02.10.2025
