subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",11.12.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",11.12.2024
ÖBB-Produktion,8545,KOMP - Bludenz - KLR,CORYS CORYS - Training and engineering simulators,34152000 Übungssimulatoren,1,"79.995,00",10.12.2024
ÖBB-Produktion,8545,KOMP - Lienz - KLR,CORYS CORYS - Training and engineering simulators,34152000 Übungssimulatoren,1,"79.995,00",10.12.2024
ÖBB-Produktion,8545,KOMP - Bruck an der Mur - KLR,CORYS CORYS - Training and engineering simulators,34152000 Übungssimulatoren,1,"79.995,00",10.12.2024
ÖBB-Produktion,8545,KOMP - Wiener Neustadt - KLR,CORYS CORYS - Training and engineering simulators,34152000 Übungssimulatoren,1,"79.995,00",10.12.2024
ÖBB-Produktion,8545,BANF - 5000227916  - Nachtrag / MK zur Leistungsbestellung 4300852821 (Provia  58539),Siemens Mobility Austria GmbH SMO NEE RC-AT RS,72263000 Software-Implementierung,1,"121.000,00",10.12.2024
ÖBB-Produktion,8545,Führungskräfte-Nachwuchsprogramm - Level UP,FHW Education & Management GmbH Hernstein Institut,80511000 Ausbildung des Personals,3,"67.446,00",10.12.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",04.12.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",04.12.2024
ÖBB-Produktion,8545,Einzelbestellung,COS Gesellschaft für Computersysteme und Softwareentwicklung GmbH IT,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"90.000,00",27.11.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",27.11.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",27.11.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",20.11.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",20.11.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",13.11.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",13.11.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",30.10.2024
ÖBB-Produktion,8545,SIBAS RDA-Baugruppe neu für Br 1216 - RDA-Baugruppe neu für Br 1216,Siemens Mobility Austria GmbH SMO NEE RC-AT RS,71330000 Verschiedene von Ingenieuren erbrachte Dienstleistungen,1,"240.000,00",29.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",23.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",23.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",16.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",16.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",09.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",09.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",02.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",02.10.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",25.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",25.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",19.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",19.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",11.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",11.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",04.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",04.09.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",28.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",28.08.2024
ÖBB-Produktion,8545,Bestellung 4401142792,Siemens Mobility Austria GmbH,71314000 Dienstleistungen im Energiebereich,1,"2.450.000,00",26.08.2024
ÖBB-Produktion,8545,Bestellung 4401142796,Siemens Mobility Austria GmbH,71314000 Dienstleistungen im Energiebereich,1,"1.550.000,00",26.08.2024
ÖBB-Produktion,8545,BANF 5000215570  - Nachtrag zur Bestellung 4300916679 - Erweiterung der Mehrfachtraktion 1216 in Italien 160 km/h,Siemens Mobility Austria GmbH SMO NEE RC-AT RS,34611000 Lokomotiven,1,"107.000,00",23.08.2024
ÖBB-Produktion,8545,Dieselbetankungen Spittal an der Drau,Steiner Reifen- und Mineralölhandel GesmbH Zentrale,09134220 Dieselkraftstoff (EN 590),1,"98.259,08",22.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",21.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",21.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",14.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",14.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",07.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",07.08.2024
ÖBB-Produktion,8545,Umrüstung der Zugfunkanlage bei BR 1216 - Umrüstung der Zugfunkanlage TRS6000 einschließlich Typgenehmigung / Betriebsbewilligung 1216,Siemens Mobility Austria GmbH SMO NEE RC-AT RS,71314000 Dienstleistungen im Energiebereich,1,"1.550.000,00",01.08.2024
ÖBB-Produktion,8545,Umrüstung der Zugfunkanlage bei den BR 10/1116 - Umrüstung der Zugfunkanlage einschließlich Typgenehmigung / Betriebsbewilligung bei BR 10/1116,Siemens Mobility Austria GmbH SMO NEE RC-AT RS,71314000 Dienstleistungen im Energiebereich,1,"2.450.000,00",01.08.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",31.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",31.07.2024
ÖBB-Produktion,8545,Abruf aus Rahmenvereinbarung,Roth Energie GmbH,09134220 Dieselkraftstoff (EN 590),6,"168.783,62",25.07.2024
ÖBB-Produktion,8545,Abruf aus Rahmenvereinbarung,Doppler Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),6,"53.327,14",25.07.2024
ÖBB-Produktion,8545,Durchführung von Covid-19 Schnelltests & daraus resultierenden PCR-Tests,PRO-SELL Vertriebs GmbH,85140000 Diverse Dienstleistungen im Gesundheitswesen,7,"64.543,90",25.07.2024
ÖBB-Produktion,8545,Rahmenvereinbarung im Bereich betriebswirtschaftliche Beratungsleistungen,Ernst & Young Parthenon Management Consulting GmbH,79410000 Unternehmens- und Managementberatung,0,"109.200,00",25.07.2024
ÖBB-Produktion,8545,Abruf aus Rahmenvereinbarung,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),0,"505.611,03",25.07.2024
ÖBB-Produktion,8545,Reinigungsleistungen im ÖBB-Konzern (Unterhaltsreinigung österreichweit),P. Dussmann Gesellschaft m.b.H.,"90911000 Wohnungs-, Gebäude- und Fensterreinigung",0,"71.977,68",25.07.2024
ÖBB-Produktion,8545,Fix-Abruf ÖBB PR - RVB über ein ETCS Upgrade Baseline 3.6 an Schienenfahrzeugen - Fix-Abruf der ÖBB PR aus der RVB über ein ETCS Upgrade Baseline 3.6 an Schienenfahrzeugen,ALSTOM Transport Austria GmbH Sales Vollbahnen,34632200 Elektrische Signaleinrichtungen für den Eisenbahnverkehr,1,"88.024.596,00",24.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",24.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",24.07.2024
ÖBB-Produktion,8545,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Simacek Facility Management Group,90917000 Reinigung von Transportmitteln,4,"106.203,08",23.07.2024
ÖBB-Produktion,8545,Abruf aus Rahmenvereinbarung,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),6,"425.082,90",22.07.2024
ÖBB-Produktion,8545,Abruf aus Rahmenvereinbarung,Roth Heizöle Gesellschaft m.b.H.,09134220 Dieselkraftstoff (EN 590),7,"644.171,25",22.07.2024
ÖBB-Produktion,8545,Abruf aus Rahmenvereinbarung,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),5,"505.611,03",22.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",17.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",17.07.2024
ÖBB-Produktion,8545,Erweiterung auf ETCS Level 2 für Polen Erweiterung auf ETCS L1 und L2 für Tschechien und Slowenien (Mehrsystemlokomotiven vom Typ Siemens Vectron) - 2. NACHTRAG zu den Abrufverträgen 1 - 4 der RVB über Elektrolokomotiven,Siemens Mobility Austria GmbH SMO NEE RC-AT RS,34611000 Lokomotiven,1,"565.000,00",15.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.07.2024
ÖBB-Produktion,8545,Anmietung MS-Elektro-Streckenlokomotive für RCA ab August 2024  - Anmietung MS- Streckenlokomotiven mit Instandhaltung,ELL Austria GmbH CEO,34611000 Lokomotiven,1,"2.262.000,00",08.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",03.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",03.07.2024
ÖBB-Produktion,8545,RVB über ein ETCS Upgrade Baseline 3.6 an Schienenfahrzeugen,ALSTOM Transport Austria GmbH Sales Vollbahnen,34632200 Elektrische Signaleinrichtungen für den Eisenbahnverkehr,2,"176.773.650,44",01.07.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",26.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",26.06.2024
ÖBB-Produktion,8545,"Lieferung VERA Bedienrechner W10 PR-Stw Innsbruck, Graz, Grillgasse, Matzleinsdorf & Wr. Neustadt",Scheidt & Bachmann System Technik GmbH Scheidt & Bachmann System Technik,34632200 Elektrische Signaleinrichtungen für den Eisenbahnverkehr,1,"208.660,00",21.06.2024
ÖBB-Produktion,8545,"Erneuerung von 8 Tankanlagen, ÖBB-Produktion Standorte",KSW Elektro- u. Industrieanlagenbau  Zentrale,44611000 Tanks,2,"1,00",21.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",19.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",19.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",12.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",12.06.2024
ÖBB-Produktion,8545,"Wartungsvertrag für Zweiwegerangierfahrzeuge 1000t - ÖBB PR - Abruf der Optionsleistung ""Wartung- und Instandhaltung"" aus der RVB Zweiwegerangierfahrzeuge 1000t",ZAGRO Bahn- und Baumaschinen GmbH Vertrieb,50222000 Reparatur und Wartung von Schienenfahrzeugen,1,"518.922,00",10.06.2024
ÖBB-Produktion,8545,"Wartungsvertrag für Zweiwegerangierfahrzeuge 500t - ÖBB PR  - Abruf der Optionsleistung ""Wartung- und Instandhaltung"" aus der RVB Zweiwegerangierfahrzeuge 500t",ZAGRO Bahn- und Baumaschinen GmbH Vertrieb,50222000 Reparatur und Wartung von Schienenfahrzeugen,1,"1.194.552,00",10.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",04.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",04.06.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",29.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",29.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",22.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",22.05.2024
ÖBB-Produktion,8545,"Weiterbildungen von Mitarbeiter:innen mit eisenbahnspezifischen, pädagogischen Kompetenzen",Fachhochschule St. Pölten ForschungsGmbH Carl Ritter von Ghega Institut für integrierte Mobilitätsforschung,80511000 Ausbildung des Personals,1,"493.700,00",21.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",15.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),1,"1,00",15.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),1,"1,00",10.05.2024
ÖBB-Produktion,8545,7.Abruf Vectron - 7. Abruf zur Rahmenvereinbarung über Elektrolokomotiven,Siemens Mobility Austria GmbH SMO NEE RC-AT RS,34611000 Lokomotiven,1,"86.149.380,38",10.04.2024
ÖBB-Produktion,8545,2. Abruf aus der RVB ZW-FZ _1000t; Provia ID.: 94051 - 2. Abruf aus der RVB ZW-FZ _1000t; Provia ID.: 94051 für Villach,ZAGRO Bahn- und Baumaschinen GmbH Vertrieb,34620000 Schienenfahrzeuge,1,"547.993,00",04.04.2024
ÖBB-Produktion,8545,"2. Abruf aus der RVB ZW-FZ _500t; Provia ID.: 94043 - 2. Abruf aus der RVB ZW-FZ _500t; Provia ID.: 94043 für Wr. Neustadt, Wien West; Linz & Selzthal",ZAGRO Bahn- und Baumaschinen GmbH Vertrieb,34620000 Schienenfahrzeuge,1,"854.533,00",04.04.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),2,"468.039,80",03.04.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),2,"88.939,90",03.04.2024
ÖBB-Produktion,8545,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",01.04.2024
ÖBB-Produktion,8545,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",01.04.2024
ÖBB-Produktion,8545,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",01.04.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),2,"353.838,85",27.03.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),2,"106.489,83",27.03.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),2,"102.444,04",20.03.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),2,"561.366,24",20.03.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),2,"67.695,06",18.03.2024
ÖBB-Produktion,8545,Lieferung von Dieselkraftstoff EN 590,voestalpine Stahl Donawitz GmbH Anschlussbahn Betriebsleitung,09134220 Dieselkraftstoff (EN 590),1,"116.415,07",14.03.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,F. Leitner Mineralöle GmbH,09134220 Dieselkraftstoff (EN 590),2,"87.880,51",13.03.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),2,"447.086,95",13.03.2024
ÖBB-Produktion,8545,"Erneuerung von 8 Tankanlagen, ÖBB-Produktion Standorte",,44611000 Tanks,,,07.03.2024
ÖBB-Produktion,8545,Lieferung vom Dieselkraftstoff (EN590) für den Betrieb von Schienenfahrzeugen,OMV Downstream GmbH,09134220 Dieselkraftstoff (EN 590),2,"488.489,10",06.03.2024
