subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Holding AG,11217,IT Prototyping,Sclable Business Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"86.427,00",06.12.2022
ÖBB-Holding AG,11217,Action Learning,Ralph Bernhard,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"61.020,00",29.11.2022
ÖBB-Holding AG,11217,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",09.11.2022
ÖBB-Holding AG,11217,Innovationsberatung 2,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",03.11.2022
ÖBB-Holding AG,11217,Bestellung Key-Identifier für Lieferantenstammdaten,Dun & Bradstreet Austria GmbH Vertrieb,72300000 Datendienste,1,"94.873,00",28.10.2022
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",25.10.2022
ÖBB-Holding AG,11217,Unterstützung zur Erreichung von Best Practices im Treasury,"Schwabe, Ley & Greiner Gesellschaft m.b.H. Projektverwalung","79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"265.000,00",06.10.2022
ÖBB-Holding AG,11217,Unterstützungsleistungen Verrechnungspreisdokumentation_2.0,Rahmenvereinbarung mit mehreren Unternehmen,79412000 Beratung im Bereich Finanzverwaltung,0,"1,00",14.09.2022
ÖBB-Holding AG,11217,Bestellung 4300891337,UniCredit Bank AG,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"90.000,00",06.09.2022
ÖBB-Holding AG,11217,Framework Sustainable Finance,UniCredit Bank AG Sustainable Finance Advisory,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"90.000,00",01.09.2022
ÖBB-Holding AG,11217,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",24.08.2022
ÖBB-Holding AG,11217,IT Prototyping,Sclable Business Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"154.800,00",26.07.2022
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",04.07.2022
ÖBB-Holding AG,11217,Unterstützung techn. Projektmanagement,Rahmenvereinbarung mit mehreren Unternehmern,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",2,"1,00",26.06.2022
ÖBB-Holding AG,11217,Treibhausgas-Bilanzierung  und Begleitung ÖBB-Nachhaltigkeitsperformance,Umweltbundesamt GmbH Umweltdienstleistungen,"90000000 Abwasser- und Abfallbeseitigungs-, Reinigungs- und Umweltschutzdienste",1,"90.000,00",23.05.2022
ÖBB-Holding AG,11217,IT Prototyping,Sclable Business Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"68.180,00",02.05.2022
ÖBB-Holding AG,11217,Firesys - Software Pflegevertrag,firesys GmbH firesys GmbH,72267000 Software-Wartung und -Reparatur,1,"60.000,00",25.04.2022
ÖBB-Holding AG,11217,Public Affairs Beratungsleistungen TWINS,XXX,79416000 Öffentlichkeitsarbeit,2,"1,00",11.04.2022
ÖBB-Holding AG,11217,Innovationsberatung 2,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",11.04.2022
ÖBB-Holding AG,11217,Rechtsdatenbank - Manz Verlag,MANZ'sche Verlags- und Universitätsbuchhandlung GmbH Key Account Management,72300000 Datendienste,1,"84.405,60",23.03.2022
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",22.03.2022
ÖBB-Holding AG,11217,Bestellung 4300880006,MANZ'sche Verlags- und,72300000 Datendienste,1,"84.405,60",21.03.2022
ÖBB-Holding AG,11217,Innovationsberatung 2,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",07.03.2022
ÖBB-Holding AG,11217,Diese SAP-Rahmenvereinbarung dient ausschließlich zur SAP-Abbildung der Abrufe (Innenwirkung),COMPAREX Austria GmbH,30234600 Flashspeicher,0,"71.258,82",16.02.2022
ÖBB-Holding AG,11217,Personalberatung Top-Management,Rahmenvereinbarung mit mehreren Unternehmen,79600000 Personaleinstellung,0,"1,00",14.02.2022
ÖBB-Holding AG,11217,- Vertragsverlängerung 2022 Brainloop,XXX,72260000 Dienstleistungen in Verbindung mit Software,1,"1,00",26.01.2022
ÖBB-Holding AG,11217,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",25.01.2022
ÖBB-Holding AG,11217,wolf theiss - Rechtsanwaltsleistung,XXX,79130000 Rechtliche Dokumentations- und Beglaubigungsdienste,1,"53.000,00",18.01.2022
ÖBB-Holding AG,11217,Abschlussprüfung im ÖBB-Konzern 2020ff.,Ernst & Young Wirtschaftsprüfungs-,79200000 Dienstleistungen im Bereich Rechnungslegung und -prüfung sowie Steuerwesen,5,"68.377,00",17.01.2022
ÖBB-Holding AG,11217,Rahmenvertrag Litigation PR,XXX,79416200 Beratung im Bereich Öffentlichkeitsarbeit,4,"1,00",29.12.2021
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,4,"1,00",28.12.2021
ÖBB-Holding AG,11217,Abschlussprüfung im ÖBB-Konzern 2020ff.,Ernst & Young Wirtschaftsprüfungs-,79200000 Dienstleistungen im Bereich Rechnungslegung und -prüfung sowie Steuerwesen,5,"52.000,00",24.12.2021
ÖBB-Holding AG,11217,Unterstützungsleistungen Verrechnungspreisdokumentation_2.0,Rahmenvereinbarung mit mehreren Unternehmen,79412000 Beratung im Bereich Finanzverwaltung,0,"1,00",08.12.2021
ÖBB-Holding AG,11217,Sanierung Dampflok Strasshof,Erster österreichischer Straßenbahn- und Eisenbahnklub Eisenbahnmuseum,50000000 Reparatur- und Wartungsdienste,1,"90.000,00",03.12.2021
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",6,"1,00",01.12.2021
ÖBB-Holding AG,11217,Karriere-Frauen-Index,Deloitte Consulting GmbH Deloitte Consulting GmbH,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"140.000,00",25.11.2021
ÖBB-Holding AG,11217,Strategische Beratung zum Informations- und Datenmanagement im Kontext vom Datenkatalog,Capgemini Consulting Österreich AG Capgemini Austria,79410000 Unternehmens- und Managementberatung,3,"83.000,64",10.11.2021
ÖBB-Holding AG,11217,Programmleitung Nordstern,Ralph Bernhard Consulting & Solutions Consulting & Solutions,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"621.000,00",13.10.2021
ÖBB-Holding AG,11217,Studie Entwicklungspotential im SGV,ZTL Schulung- und Beratungs GmbH Unternehmensberatung,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"60.050,00",12.10.2021
ÖBB-Holding AG,11217,Beschilderung des ÖBB-Streckennetzes,Georg Ebinger Gesellschaft m.b.H. Firmensitz,44423400 Schilder und Zubehör,4,"20.047,46",12.10.2021
ÖBB-Holding AG,11217,Beschilderung des ÖBB-Streckennetzes,Alpenländische Schilderfabrik Gebell GmbH Zentrale,44423400 Schilder und Zubehör,4,"43.558,61",12.10.2021
ÖBB-Holding AG,11217,Beschilderung des ÖBB-Streckennetzes,Forster Verkehrs- und Werbetechnik GmbH Zentrale,44423400 Schilder und Zubehör,4,"28.869,10",12.10.2021
ÖBB-Holding AG,11217,Bestellung 4300867526,ZTL LOGISTIK SCHULUNGS- UND,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"60.050,00",11.10.2021
ÖBB-Holding AG,11217,IT Prototyping,Sclable Business Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"162.330,00",29.09.2021
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,4,"1,00",24.09.2021
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",23.09.2021
ÖBB-Holding AG,11217,Beratungsleistungen im Bereich strategische Unternehmensberatung,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",21.09.2021
ÖBB-Holding AG,11217,Beratungsleistungen im Bereich strategische Unternehmensberatung,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",21.09.2021
ÖBB-Holding AG,11217,Beratungsleistungen im Bereich Unternehmensbewertung,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",07.09.2021
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",06.09.2021
ÖBB-Holding AG,11217,Beratungsleistungen im Bereich Unternehmensbewertung,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",04.09.2021
ÖBB-Holding AG,11217,Bestellung 4300864276,Wiener Zeitung GmbH,79330000 Statistische Dienstleistungen,0,"50.079,96",10.08.2021
ÖBB-Holding AG,11217,Innovationsberatung 2,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",19.07.2021
ÖBB-Holding AG,11217,Personalberatung und -suche Top Management,Jenewein & Partner Ges.m.b.H.,79414000 Beratung im Bereich Personalverwaltung,0,"52.400,00",13.07.2021
ÖBB-Holding AG,11217,Community creates Mobility,h2 projekt.beratung KG Geschäftsführung,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"58.500,00",16.06.2021
ÖBB-Holding AG,11217,Innovationsberatung 2 Innovationen Los 4,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",25.05.2021
ÖBB-Holding AG,11217,Innovationsberatung 2 Innovationen Los 4,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",25.05.2021
ÖBB-Holding AG,11217,Bestellung 4300856926,Mag. Maximilian Karl Rudolf Lammer,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"76.500,00",25.05.2021
ÖBB-Holding AG,11217,IT Dienstleistungen - Enterprise Architektur,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,10,"1,00",24.05.2021
ÖBB-Holding AG,11217,Community Instituationalisierung,Maximilian Lammer -,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"76.500,00",10.05.2021
ÖBB-Holding AG,11217,Innovationsberatung 2,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",07.05.2021
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",06.05.2021
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",04.05.2021
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",04.05.2021
ÖBB-Holding AG,11217,IT Prototyping,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"155.230,00",29.04.2021
ÖBB-Holding AG,11217,Beratungsleistungen Projekt HR2025,Syntegra KG Syntegra KG,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"94.864,00",26.04.2021
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,Gartner Austria GmbH,72222300 Informationstechnologiedienste,2,"270.000,00",22.04.2021
ÖBB-Holding AG,11217,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",22.04.2021
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",22.04.2021
ÖBB-Holding AG,11217,Forschungsprämie DV,ITS Förderberatung GMbH Zentrale,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"83.000,00",17.03.2021
ÖBB-Holding AG,11217,Bf. Viehofen ESTW - Bau - Hochbauarbeiten Technikgebäude,"Held & Francke Baugesellschaft m.b.H. Bereich Ost: Wien, NÖ, Bgl.",45210000 Bauleistungen im Hochbau,5,"720.483,89",08.03.2021
ÖBB-Holding AG,11217,Unterstützungsleistungen Verrechnungspreisdokumentation_2.0,Rahmenvereinbarung mit mehreren Unternehmen,79412000 Beratung im Bereich Finanzverwaltung,0,"1,00",04.02.2021
ÖBB-Holding AG,11217,Innovationsberatung 2,Rahmenvereinbarung mit mehreren Unternehmern,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",14,"1,00",26.01.2021
ÖBB-Holding AG,11217,Innovationsberatung 2 Innovationen Los 4,Rahmenvereinbarung mit mehreren Unternehmern,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",14,"1,00",26.01.2021
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,AVDM Audio Video Daten,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"501.609,34",23.12.2020
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,AVDM Audio Video Daten,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"250.804,67",23.12.2020
ÖBB-Holding AG,11217,Abschlussprüfung im ÖBB-Konzern 2020ff.,"Ernst & Young Wirtschaftsprüfungsgesellschaft m.b.H., Advisory Services",79200000 Dienstleistungen im Bereich Rechnungslegung und -prüfung sowie Steuerwesen,0,"68.377,00",22.12.2020
ÖBB-Holding AG,11217,"Beratungsdienstleistungen im Bereich ""Barrierefreiheit""",myAbility Social Enterprise GmbH Zentrale,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",4,"271.994,00",22.12.2020
ÖBB-Holding AG,11217,Medienbeobachtung - Medienbeobachtung und -analyse,Meta Communication International GmbH Meta Communication International GmbH,79340000 Werbe- und Marketingdienstleistungen,3,"598.240,00",15.12.2020
ÖBB-Holding AG,11217,Rahmenvereinbarung im Bereich betriebswirtschaftliche Beratungsleistungen,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",05.12.2020
ÖBB-Holding AG,11217,Rechtsanwaltleistung Anteilsübertragung ÖBB-PR und ÖBB-TS,Binder Grösswang Rechtsanwälte GmbH Kanzlei Wien,79111000 Rechtsberatung,1,"68.000,00",28.10.2020
ÖBB-Holding AG,11217,Beschilderung des ÖBB-Streckennetzes,Forster Verkehrs- und Werbetechnik GmbH Zentrale,44423400 Schilder und Zubehör,5,"27.249,50",12.10.2020
ÖBB-Holding AG,11217,Beschilderung des ÖBB-Streckennetzes,Georg Ebinger Gesellschaft m.b.H. Firmensitz,44423400 Schilder und Zubehör,5,"29.436,07",12.10.2020
ÖBB-Holding AG,11217,Beschilderung des ÖBB-Streckennetzes,Alpenländische Schilderfabrik Gebell GmbH Zentrale,44423400 Schilder und Zubehör,5,"45.652,13",12.10.2020
ÖBB-Holding AG,11217,"Abruf aus Rahmenvereinbarung ""strategisch Beratungsleistungen""",Rahmenvereinbarung mit mehreren Unternehmen,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,7,"1,00",07.10.2020
ÖBB-Holding AG,11217,Wartung des Org. Managers,Ingentis Softwareentwicklung GmbH Interne Dienste,72267100 Wartung von Informationstechnologiesoftware,1,"54.420,40",01.10.2020
ÖBB-Holding AG,11217,Begleitstudie H2 Aspangbahn,AIT Austrian Institute of Technology GmbH Center for energy,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"77.600,00",30.09.2020
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",24.09.2020
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",18.09.2020
ÖBB-Holding AG,11217,Testsetup Exploration,SHIFT11 GmbH Zentrale,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,1,"59.690,00",11.09.2020
ÖBB-Holding AG,11217,Rechtsanwaltleistung,Binder Grösswang Rechtsanwälte GmbH Kanzlei Wien,79111000 Rechtsberatung,1,"51.426,87",11.09.2020
ÖBB-Holding AG,11217,Protoyping Weichenansteuerung Nebenbahntechnik - Oberwart Weichensteuerung 1,EBE Solutions GmbH EBE Rail – Bahnsysteme,45316200 Installation von Signalanlagen,1,"1,00",07.09.2020
ÖBB-Holding AG,11217,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",07.09.2020
ÖBB-Holding AG,11217,Instandhaltung von ÖBB Pflanzenwänden,Vertical Garden Service GmbH Verwaltung,77311000 Pflegearbeiten für Ziergärten und Parks,2,"124.099,20",13.08.2020
ÖBB-Holding AG,11217,Protoyping Weichenansteuerung Nebenbahntechnik - Oberwart Weichensteuerung 4,Supercomputing Systems AG High Performance Safety,45316200 Installation von Signalanlagen,1,"1,00",12.08.2020
ÖBB-Holding AG,11217,Veröffentlichung Jahresabschlüsse,Wiener Zeitung GmbH,22120000 Veröffentlichungen,1,"50.360,52",04.08.2020
ÖBB-Holding AG,11217,Beratungsleistungen im Bereich Unternehmensbewertung,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",27.07.2020
ÖBB-Holding AG,11217,Bestellung 4300833054,KPMG Austria GmbH,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,0,"241.306,00",14.07.2020
ÖBB-Holding AG,11217,"Abruf aus Rahmenvereinbarung ""strategisch Beratungsleistungen""",Rahmenvereinbarung mit mehreren Unternehmen,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,7,"1,00",04.06.2020
ÖBB-Holding AG,11217,Bestellung 4300830654,WOLF THEISS RECHTSANWÄLTE,79111000 Rechtsberatung,0,"54.500,00",25.05.2020
ÖBB-Holding AG,11217,Regelwerk Informationssicherheit,KPMG Advisory GmbH Advisory,79417000 Sicherheitsberatung,1,"99.875,00",24.05.2020
ÖBB-Holding AG,11217,P&R Pi/1- Vomperbach; Erweiterung P&R und B&R  - Erweiterung der bestehenden Park & Ride-Anlage,PORR Bau GmbH Tiefbau Tirol,45220000 Ingenieur- und Hochbauarbeiten,5,"366.150,50",10.05.2020
ÖBB-Holding AG,11217,Stopfarbeiten im gesamten Streckennetz der ÖBB-Infrastruktur AG,Bietergemeinschaft bestehend aus: Bahnbau Wels GmbH Geschäftsleitung;Swietelsky AG Bahnbau Wien,45234100 Bauarbeiten für Eisenbahnlinien,1,"167.940.000,00",07.05.2020
ÖBB-Holding AG,11217,Maschineller Gleisbau im gesamten Streckennetz der ÖBB-InfrastrukturAG,Swietelsky AG Bahnbau Wien,45234100 Bauarbeiten für Eisenbahnlinien,2,"86.330.000,00",15.04.2020
ÖBB-Holding AG,11217,Mobile Schienenschweißung im Streckennetz der ÖBB-InfrastrukturAG,Swietelsky AG Bahnbau Wien,45234100 Bauarbeiten für Eisenbahnlinien,1,"11.100.000,00",15.04.2020
ÖBB-Holding AG,11217,Instandhaltung von ÖBB Pflanzenwänden,,77311000 Pflegearbeiten für Ziergärten und Parks,,,09.04.2020
ÖBB-Holding AG,11217,Abruf zur RV Mitarbeiterbefragung,Institut für empirische Sozialforschung,79320000 Meinungsumfragen,1,"185.699,32",12.03.2020
ÖBB-Holding AG,11217,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,4,"1,00",05.03.2020
ÖBB-Holding AG,11217,"Externes Agile Beratung, Team- und Management-Coachiung - Rahmenvertrag Agile Beratung",LOOP Organisationsberatung GmbH Geschäftsführung,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,1,"68.600,00",21.02.2020
ÖBB-Holding AG,11217,Arbeitgeberstudie,Institut für empirische Sozialforschung (IFES) GmbH Zentrale,79311000 Umfragen,1,"73.000,00",17.02.2020
ÖBB-Holding AG,11217,Kopierpapier,PAGRO Direkt für Großkunden GmbH Pagro Abteilung - Kundenbetreuung Angebotsabwicklung,30197642 Kopierpapier und xerografisches Papier,2,"161.863,44",04.02.2020
ÖBB-Holding AG,11217,Wir schließen mit Ihnen eine Rahmenvereinbarung über die in den,ISS Facility Services GmbH,90911200 Gebäudereinigung,0,"51.258,17",15.01.2020
ÖBB-Holding AG,11217,RDB Rechtsdatenbank,MANZ'sche Verlags- und Universitätsbuchhandlung GmbH Key Account Management,72400000 Internetdienste,1,"64.776,00",13.01.2020
ÖBB-Holding AG,11217,Rahmenvereinbarung Medienbeobachtung,APA-Austria Presse Agentur eG,79300000 Markt- und Wirtschaftsforschung; Umfragen und Statistiken,0,"94.944,00",09.01.2020
ÖBB-Holding AG,11217,Beraterleistungen für Barrierefreiheit,myAbility Social Enterprise GmbH Zentrale,85312320 Beratungsdienste,1,"59.800,00",07.01.2020
ÖBB-Holding AG,11217,Rahmenvereinbarung über Rackserver,HUAWEI Technologies Austria GmbH,30211300 Computerplattformen,4,"143.697,12",07.01.2020
ÖBB-Holding AG,11217,Rahmenvereinbarung über Unternehmensbewertungsleistungen,KPMG Austria GmbH,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,6,"52.262,13",26.12.2019
ÖBB-Holding AG,11217,Rahmenvereinbarung über Unternehmensbewertungsleistungen,Rahmenvereinbarungen mit mehreren Unternehmern,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,6,"253.441,88",19.12.2019
ÖBB-Holding AG,11217,- Vertragsverlängerung - Nachtrag,Brainloop Austria GmbH Brainloop Austria GmbH,48218000 Lizenzverwaltungssoftwarepaket,1,"55.641,60",09.12.2019
ÖBB-Holding AG,11217,Stopfarbeiten im gesamten Streckennetz der ÖBB-Infrastruktur AG,,45234100 Bauarbeiten für Eisenbahnlinien,,,05.12.2019
ÖBB-Holding AG,11217,Bestellung 4300817703,Schönherr Rechtsanwälte GmbH,79100000 Dienstleistungen im juristischen Bereich,0,"56.425,00",02.12.2019
ÖBB-Holding AG,11217,"Abruf aus Rahmenvereinbarung ""strategisch Beratungsleistungen""",Rahmenvereinbarung mit mehreren Unternehmen,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,7,"1,00",25.11.2019
ÖBB-Holding AG,11217,Konzeption Regelwerk für InfoSec ÖBB,Thomas Uhl Thomas Uhl,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",1,"63.450,00",25.11.2019
ÖBB-Holding AG,11217,Bahnhof Heiligenstadt - Instandsetzungsarbeiten am Dach des Bahnsteiges 4/5 - Abschnitt 1,Kommerzialrat Hrdlicka & Sohn GmbH Technik,45260000 Dachdeckarbeiten und Spezialbauarbeiten,4,"196.120,70",15.11.2019
ÖBB-Holding AG,11217,Prototyping Produktkonfigurator Phase 3,Designit Germany GmbH Design,79900000 Veschiedene Dienstleistungen für Unternehmen und andere Dienstleistungen,1,"56.200,00",14.10.2019
ÖBB-Holding AG,11217,Wir schließen mit Ihnen eine Rahmenverteinbarung über die in den,Gartner Austria GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",3,"131.000,00",26.09.2019
ÖBB-Holding AG,11217,Wir schließen mit Ihnen eine Rahmenverteinbarung über die in den,Gartner Austria GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",3,"251.600,00",26.09.2019
ÖBB-Holding AG,11217,Rahmenvereinbarung über Unternehmensbewertungsleistungen,Rahmenvereinbarung mit mehreren Unternehmen,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,6,"107.360,00",04.09.2019
ÖBB-Holding AG,11217,Rechtsanwaltsleistungen,Schönherr Rechtsanwälte GmbH Schönherr Rechtsanwälte GmbH,79100000 Dienstleistungen im juristischen Bereich,1,"70.000,00",27.08.2019
ÖBB-Holding AG,11217,Bestellung 4900146732,GPM Management Consulting,79633000 Dienstleistungen in Verbindung mit der Personalentwicklung,3,"58.522,50",22.08.2019
ÖBB-Holding AG,11217,"Dacheindeckung auswechseln, Riedenburg -Feldkirch km 12,389-46,955/SCHOREN - Sanierungsarbeiten Bahnsteigüberdachung",Florian Madersbacher Zentrale,45261910 Dachreparatur,1,"75.405,00",19.08.2019
