subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Personenverkehr AG,8547,Leistungen für SMS Deutschland,DTL Dickel Transport und Logistik GmbH & Co.KG Hauptabteilung,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,1,"66.000,00",04.06.2025
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"118.500,00",03.06.2025
ÖBB-Personenverkehr AG,8547,"2. Vertragsänderung zum 1. Abruf aus der Rahmenvereinbarung v. 25.8.2023 (Provia 72829), Projekt ENZO - Ausstattung der Zuggarnituren mit Komponenten gem. Liefervertrag 1.26 (IOB-Komponenten)",Stadler Bussnang AG,34631000 Teile für Lokomotiven oder rollendes Material,,,03.06.2025
ÖBB-Personenverkehr AG,8547,Mystery Shopping Ticketschalter,S & C Marktforschung und Dienstleistung GmbH Geschäftsführung,79313000 Leistungsüberprüfung,2,"112.002,00",27.05.2025
ÖBB-Personenverkehr AG,8547,IBIS_LAN_Datengateway | Wartungsvertrag,EMBED-IT GmbH IT-Dienstleistungen und EDV-Lösungen,72267000 Software-Wartung und -Reparatur,1,"153.500,00",26.05.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,T-Systems Austria GesmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"136.740,00",23.05.2025
ÖBB-Personenverkehr AG,8547,Beratungsleistungen Unternehmensbewertung,PwC Wirtschaftsprüfung GmbH,79412000 Beratung im Bereich Finanzverwaltung,5,"99.000,00",21.05.2025
ÖBB-Personenverkehr AG,8547,Fachbeirat PV-E Exzellenzentwicklung,Dr. Michael Mergenbaum Hauptabteilung,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,3,"1.140.000,00",20.05.2025
ÖBB-Personenverkehr AG,8547,Payment Services 2025+,,66000000 Finanz- und Versicherungsdienstleistungen,,,19.05.2025
ÖBB-Personenverkehr AG,8547,Beratungsdienstleistungen im Bereich Lean Management,successfactory Management Coaching,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",3,"99.000,00",19.05.2025
ÖBB-Personenverkehr AG,8547,Beratungsleistungen operative Unternehmensführung,Ernst & Young Parthenon,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"142.390,56",09.05.2025
ÖBB-Personenverkehr AG,8547,BSV699.67.02 Errichtung ESTW Gstatterboden - ESTW Technikgebäude Gstatterboden,Bauunternehmung Granit Gesellschaft m.b.H.  Zentrale Kalkulation,45210000 Bauleistungen im Hochbau,3,"385.777,75",09.05.2025
ÖBB-Personenverkehr AG,8547,Markterkundung und Ausschreibungsbegleitung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",08.05.2025
ÖBB-Personenverkehr AG,8547,Abrufbestellung einer Rahmenvereinbarung,Nomad Digital Limited,32428000 Netzwerkaufrüstung,0,"58.759,00",02.05.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,T-Systems Austria GesmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"130.454,20",30.04.2025
ÖBB-Personenverkehr AG,8547,ETZ für Projekt Rosenheimer Kreuz (ROX) - Rahmenvereinbarung über die Lieferung von Elektro-Triebzügen,Stadler Deutschland GmbH  Vertrieb Fahrzeuge,34620000 Schienenfahrzeuge,1,"466.276.450,50",24.04.2025
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"350.000,00",24.04.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung Beratungsleistungen für Informations- und Datenmanagement (IDM),Accenture GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",10,"208.800,00",22.04.2025
ÖBB-Personenverkehr AG,8547,Unterstützungsleistungen im Bereich Fuhrpark- und Betriebskonzeptentwicklung,SMA und Partner AG,79415000 Beratung in der Produktionsleitung,2,"148.850,00",18.04.2025
ÖBB-Personenverkehr AG,8547,"DMLalpin, 2. Vertragsänderung",Siemens Mobility Austria GmbH,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,,,17.04.2025
ÖBB-Personenverkehr AG,8547,Druck von ÖBB-Fahrausweispapier,,22000000 Drucksachen und zugehörige Erzeugnisse,,,16.04.2025
ÖBB-Personenverkehr AG,8547,Übersetzungsleistungen für die PV  - LangXpress,LangXpress S.r.l. Soc. Unip. LangXpress S.r.l. Soc. Unip.,79530000 Übersetzungsdienste,1,"90.000,00",11.04.2025
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung Druckerzeugnisse ÖBB,Gerin Druck GmbH,79800000 Druckereidienste und verbundene Dienstleistungen des Druckgewerbes,0,"54.900,00",07.04.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,T-Systems Austria GesmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"228.361,50",02.04.2025
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,T-Systems Austria GesmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"79.995,50",01.04.2025
